,t,V,I,SOC
502,37044.68,3.907025,0.43992,0.49570577644444513
503,37045.69,3.90749,0.43899,0.49570577644444513
504,37045.69,3.975539,1.07701,0.49573656671527855
505,37046.71,3.9774,1.07701,0.49573656671527855
506,37046.71,3.83231,-0.27902,0.4958128549236116
507,37047.73,3.830915,-0.27902,0.4958128549236116
508,37047.73,3.90346,0.40179,0.49579309100694485
509,37048.74,3.9047,0.40365,0.49579309100694485
510,37048.74,3.83417,-0.2567,0.49582140256944474
511,37049.73,3.83355,-0.2567,0.49582140256944474
512,37050.73,3.833085,-0.2567,0.49580375444444463
513,37051.72,3.832775,-0.2567,0.49578592805555577
514,37052.75,3.832775,-0.2567,0.4957682799305558
515,37053.75,3.83262,-0.2567,0.49574991875000024
516,37054.75,3.832465,-0.25763,0.4957320923611114
517,37055.75,3.832465,-0.2567,0.49571420138888916
518,37056.75,3.83231,-0.25763,0.49569637500000024
519,37057.75,3.83231,-0.2567,0.49567848402777803
520,37058.74,3.83231,-0.2567,0.4956606576388891
521,37059.74,3.83231,-0.2567,0.4956430095138892
522,37060.74,3.83231,-0.2567,0.4956251831250003
523,37061.77,3.832155,-0.2567,0.4956073567361114
524,37061.77,3.934307,0.70033,0.49558899555555586
525,37062.78,3.936167,0.70033,0.49558899555555586
526,37062.78,3.930432,0.64639,0.4956381159236115
527,37063.8,3.931207,0.64546,0.4956381159236115
528,37063.8,3.927951,0.61291,0.49568383600694504
529,37064.81,3.928262,0.61291,0.49568383600694504
530,37064.81,3.919426,0.52827,0.4957268248333337
531,37065.81,3.919581,0.52734,0.4957268248333337
532,37065.81,3.913225,0.46596,0.495763445666667
